0,-5475287703421529.879394531250000000000000000000,6379396305250410.652343750000000000000000000000,4183764294241760.398681640625000000000000000000,786.879203558840832621879002317655,-161.442683944345371074846617887033,-36.423041080906421014529161794826,2600561207635773976259676078080.000000000000000000000000000000,999322820.101030453923158347606658935547
1,-6353398462683924.486328125000000000000000000000,1824176036019518.142456054687500000000000000000,1086729022220989.868103027343750000000000000000,-809.306330555297362416844464405585,582.574840931100972618583710982421,374.163102490101174946168782753375,2821404608789521634918183993344.000000000000000000000000000000,598342785.782263593398965895175933837891
2,2205295220931311.291748046875000000000000000000,366076281884482.508392333984375000000000000000,8063041163413954.422851562500000000000000000000,311.439193415178112611663152620167,-690.324453018921940616881016694606,387.540060583604350719078013298713,718857592727135545844228423680.000000000000000000000000000000,886942743.719407104945275932550430297852
3,281211649356661.576522827148437500000000000000,-3097659973627318.037109375000000000000000000000,-3763846701162731.919189453125000000000000000000,-729.554360762210126034599255717694,-188.846823430550060318733329722818,-323.903647432790193966267722203156,1034826021508460140780232638464.000000000000000000000000000000,910552584.668425220123026520013809204102
4,2795009749311261.882080078125000000000000000000,-6481652855645739.164550781250000000000000000000,-7812614901602666.165527343750000000000000000000,-484.828813645228301892897704306051,-746.052509573679910603871690000233,-358.564528956758546890393191119983,2252978246064133773423418540032.000000000000000000000000000000,843716086.987539423629641532897949218750
5,-4610168236426433.065429687500000000000000000000,2374078475954472.920410156250000000000000000000,5439652232482196.209472656250000000000000000000,444.260031961933468419578829866623,-677.719846415950555706952940226984,-355.105701774877233228844275458869,1609522975840285453763185999872.000000000000000000000000000000,586666292.938507858663797378540039062500
6,5607301388091180.160156250000000000000000000000,2123547960195945.194335937500000000000000000000,-1671816948238191.207641601562500000000000000000,-954.183091510018598024878144769900,-256.977034792833769843989344394686,807.129128947146345873786543734241,1613100565996648251301310758912.000000000000000000000000000000,937439809.377853106299880892038345336914
7,-102858751676636.949272155761718750000000000000,-6957255137001846.808105468750000000000000000000,5486070066957718.715820312500000000000000000000,689.714316324857485251964561712157,644.686234494386932458720451677436,-149.173868658131644662767634201828,1991663487488177216544378454016.000000000000000000000000000000,283273804.442951134318718686699867248535
8,7328798862974922.388671875000000000000000000000,9744153541425064.760742187500000000000000000000,-733993500709062.036315917968750000000000000000,-294.753522306053072798981418145559,802.239519564355211322936867190947,616.379290500893125437364972185605,1203814418149911850410187948032.000000000000000000000000000000,627618020.431218192505184561014175415039
9,2823196221189692.684570312500000000000000000000,-1776575421027843.400146484375000000000000000000,5805911160758851.337402343750000000000000000000,416.904467264792141373286327166170,-561.898495084778818953186174667280,689.806620024184710460168901136058,1892528022898794172227950477312.000000000000000000000000000000,452514415.230804773251293227076530456543
10,-4803353389865668.416503906250000000000000000000,-8768651693378429.665527343750000000000000000000,6402786775721230.806152343750000000000000000000,503.470090388991304453103481364451,601.957226502575958038132597494041,-432.440400346614796239785860620941,2338414325917287651743522357248.000000000000000000000000000000,251884630.989538998663192614912986755371
11,-5447615078774565.727539062500000000000000000000,-2076104608891097.709228515625000000000000000000,-8634178757654016.066894531250000000000000000000,-591.358846274898724948432260362097,969.236377237034595455433816368895,331.163442948910113933225218829648,375355184930553944660204584960.000000000000000000000000000000,903312238.031014397391118109226226806641
12,8778858316488938.813964843750000000000000000000,8710315789114700.357421875000000000000000000000,-2923207166484896.402832031250000000000000000000,-436.777761817518664938519989959786,743.227144126920519495715922175805,775.771507795119642347803079474033,2668199006813312991206892896256.000000000000000000000000000000,215533183.943929861226934008300304412842
13,2899186382812217.628906250000000000000000000000,-7133319344798548.210937500000000000000000000000,-732017096107951.658081054687500000000000000000,770.890055994614955214849771891750,643.007600692298136146884957042857,-170.873152153167055425364573295610,2965061474051619958862754349056.000000000000000000000000000000,606835545.328240246919449418783187866211
14,7232924265102292.787597656250000000000000000000,2775475456754578.552246093750000000000000000000,896740582094584.640930175781250000000000000000,165.989586480970908011212117116884,757.380587078134051848277152885203,-348.600395395126840231148079851664,637115635780689823502788722688.000000000000000000000000000000,874885276.309774057997856289148330688477
15,1095952385062447.578002929687500000000000000000,-4638039184237641.609863281250000000000000000000,-7111189811987861.736816406250000000000000000000,130.797531386633601735436371882315,-675.512067010870873307037953736653,-517.125760784794315239043527299145,2726779351561647474749105766400.000000000000000000000000000000,809091616.880134312959853559732437133789
16,-4345831109007115.638671875000000000000000000000,2182570713044916.528930664062500000000000000000,288866102722243.948913574218750000000000000000,-303.364194915416524434004230670325,-660.303533733728124477391219215860,478.233039405877087657525947861359,2891810883578910727069558112256.000000000000000000000000000000,814706677.281185328378342092037200927734
17,-7637710592983116.709472656250000000000000000000,3431817655213109.185302734375000000000000000000,7941707206015418.525878906250000000000000000000,185.213600057749552360575329146286,-275.855763569794232181742188458884,107.795146190975374728138191926519,187908096491799947099003420672.000000000000000000000000000000,780802340.798283434007316827774047851562
18,4603527115825151.909667968750000000000000000000,4883605084899896.351562500000000000000000000000,4714794164925573.862792968750000000000000000000,548.814444079296815337531967315954,-463.910549237647621440006062698558,752.230832927378284480379733167865,846864846744212194292714700800.000000000000000000000000000000,225900484.059940759470919147133827209473
19,-2756398222125531.748046875000000000000000000000,-8371231242783874.697753906250000000000000000000,8198206208553398.322753906250000000000000000000,730.359946602927303349606091842361,252.755995573766067435750315439691,-42.657681378845941463223701006768,2259219967635247660561374117888.000000000000000000000000000000,139879020.319316985900513827800750732422
20,4554444191220409.489257812500000000000000000000,-7666346322014711.575683593750000000000000000000,-8693257996714591.912597656250000000000000000000,-5.137538422450539752229375922710,485.781758815489903280404604402065,378.724039994328955271996051124006,794802924073350037754936819712.000000000000000000000000000000,181635919.163123658901895396411418914795
21,4331107267204660.981445312500000000000000000000,-281371962969342.850006103515625000000000000000,3982449830565162.861083984375000000000000000000,-75.588475251198455881485038787559,-897.470531189508827329959217422584,667.089170947929336108472853084095,171317842920789039732903378944.000000000000000000000000000000,913303972.813766348466742783784866333008
22,733912048836895.771667480468750000000000000000,8699300153639529.474609375000000000000000000000,-4523779377977982.345703125000000000000000000000,552.063853314721695642042220697476,753.482824798912214969703882161411,-544.242673500221513904762105084956,884923762731631097700253958144.000000000000000000000000000000,78136116.290398718127107713371515274048
23,-8261460616103089.276367187500000000000000000000,3408541595468485.493896484375000000000000000000,728319601232065.039794921875000000000000000000,-274.355041430437437161016234199451,-937.152900762912970722418037894386,-769.007313834212403336199059822320,1833352413883972130899065044992.000000000000000000000000000000,989277675.715429986361414194107055664062
24,-143426244287260.117752075195312500000000000000,8838846777453581.156250000000000000000000000000,9620672952384668.743164062500000000000000000000,263.020911246249020021270581537465,169.563201074920641392429487837035,833.475346447959348938905321801940,1660666601240697884246024388608.000000000000000000000000000000,73773441.595414691117184702306985855103
25,6157024728257637.366699218750000000000000000000,3259525744889100.007324218750000000000000000000,9532621020180498.224609375000000000000000000000,-119.564464413516291105277211670455,-859.504161889505313098869265786561,561.289280706671218967862557747139,1360119706983820218846416994304.000000000000000000000000000000,49241070.294778477571526309475302696228
26,-8685488252768868.766113281250000000000000000000,-3650980363115209.597167968750000000000000000000,764760742920781.346862792968750000000000000000,893.589562341362167507963221169121,185.057152946589120609544032447502,-395.650389071572319538150352968842,349007628676106262044313911296.000000000000000000000000000000,127024862.617397758564038667827844619751
27,7635718174107985.943847656250000000000000000000,-1117184306562752.391479492187500000000000000000,-1752091722360962.913818359375000000000000000000,107.456357074950648075595260877435,-872.117278549972125778477760604801,-79.344456295738290847741058797737,1165734088767343732939531747328.000000000000000000000000000000,529303596.501778117002686485648155212402
28,9990523639706600.225585937500000000000000000000,-6005102686205572.304199218750000000000000000000,53232258966417.048995971679687500000000000000,-675.993141783254562315885749512745,-322.843372673194755617664952751511,-667.624359709473727486628291671877,1794036620614544702496676249600.000000000000000000000000000000,464470094.355306750599993392825126647949
29,6043554909904134.332031250000000000000000000000,-4550581219177119.909667968750000000000000000000,-6929934780736558.936523437500000000000000000000,945.107870896890206291462988019703,183.441986648488029904013885129643,311.221781052640003001341639787825,757063923932192360539707408384.000000000000000000000000000000,669658201.868573943269439041614532470703
30,9013962310463346.624023437500000000000000000000,-6062543045238934.947265625000000000000000000000,1908573163076706.160400390625000000000000000000,580.825042806791886684791847983433,-34.106654413527821661372696482317,428.441230988826633141464128584630,1082557618327422016708577067008.000000000000000000000000000000,356835817.492839115817332640290260314941
31,-1160272609433617.572631835937500000000000000000,-4900871885783739.301757812500000000000000000000,-9628631693003284.541015625000000000000000000000,-973.573864314998329017036837740307,459.903887229762165511637306281045,-304.863639647476146937732366382079,2669882284159043724504746426368.000000000000000000000000000000,841272646.742326215025968849658966064453
32,3845318511021774.406982421875000000000000000000,-3085779248807732.055908203125000000000000000000,9341304194015191.907226562500000000000000000000,-384.797128464525545255003891043089,-557.235955023876663894100147444988,-312.930519185308738117079485618888,2289401091346765796560234086400.000000000000000000000000000000,520587135.848963717086007818579673767090
33,-705520941611626.006652832031250000000000000000,-4563442370670388.965332031250000000000000000000,1342984800453765.247192382812500000000000000000,-252.369023310131272985756822890835,-966.778605424583359739809651500764,-160.005542018377746274482298360908,710425314430846847626908794880.000000000000000000000000000000,709042761.157496117695700377225875854492
34,2488294600756736.855468750000000000000000000000,-2368616972703275.764160156250000000000000000000,79743429500585.637619018554687500000000000000,451.060086297200171751020647548103,633.903154382507297570636950467815,871.141721500278547685169883152412,1507700392880802570257997758464.000000000000000000000000000000,460370677.131787793565308675169944763184
35,-6700576302805060.451171875000000000000000000000,7003074467648007.795410156250000000000000000000,-9515623554906144.736328125000000000000000000000,759.323886322732658604728328555211,-930.218141262248433054349305848518,239.629147192274422437097136651118,1450204582441482951644145516544.000000000000000000000000000000,914130594.081804140121676027774810791016
36,7397524375787184.104492187500000000000000000000,-4699647135161274.961425781250000000000000000000,-8506695921725324.949218750000000000000000000000,-617.118445184648245549485778838061,-575.197779505778368058788174721485,-743.181811109099229428753830006826,1798816072084103963977665478656.000000000000000000000000000000,874089088.147018240764737129211425781250
37,2591735059410476.044189453125000000000000000000,8963162760109830.305664062500000000000000000000,1979271902890813.812500000000000000000000000000,-330.792324821691949787716424680184,775.234906433663006619649848971676,-572.751004675642701791105082520517,2238737245021583459506817335296.000000000000000000000000000000,970488176.304011315631214529275894165039
38,-4027287118966012.920410156250000000000000000000,-5500417374480388.595703125000000000000000000000,4093450340839646.351318359375000000000000000000,-766.940271305001918800137161724706,935.829697130439020213987788565646,-769.070096360421321057820875921607,2233768203894324689285152768000.000000000000000000000000000000,956319299.645688257296569645404815673828
39,5457021743890971.973144531250000000000000000000,-3799181813394879.015869140625000000000000000000,4207230016957366.628173828125000000000000000000,618.688427764615719361973589229819,201.233324750525765442499270818644,684.898071484815508580545895256364,711361067035061797529074008064.000000000000000000000000000000,997261936.346420868299901485443115234375
40,8971626964861386.983886718750000000000000000000,7502462129554364.250488281250000000000000000000,-3489199721250895.171386718750000000000000000000,-416.610074087627907740705168748718,250.502547813747174249021654190983,-820.971956382123650319826424492931,431099130964661898452643348480.000000000000000000000000000000,571238122.966471231600735336542129516602
41,8903731726527883.978027343750000000000000000000,-8879074644984892.348144531250000000000000000000,1104122802282558.132446289062500000000000000000,245.456754716995650872357614957764,-678.889050080578212165161033908589,-11.297854948930543867238740496362,2581125022870224246896962043904.000000000000000000000000000000,940221234.538687330903485417366027832031
42,3737115598867740.949218750000000000000000000000,5788045191122023.780761718750000000000000000000,4387399709845181.198730468750000000000000000000,659.798472204865952550623120487217,-185.887144028332758863286677808446,105.430900504685884255806627152197,14206771163792615337470459904.000000000000000000000000000000,862802847.119933146692346781492233276367
43,-4547463164783609.368652343750000000000000000000,5462053480748153.212890625000000000000000000000,1371729171704648.112182617187500000000000000000,-520.633568296684661136364269395926,697.607724768570292672720256632601,-104.093562894238634848609326155611,1002503509855737673848264327168.000000000000000000000000000000,147065908.190291298902593553066253662109
44,7919756632296977.473632812500000000000000000000,9568788610005580.537109375000000000000000000000,-3265615817511483.321533203125000000000000000000,638.682364946097805791236368122554,255.501382849409337541524145365202,-437.713959360046034052782459866648,1331344584565616847743424135168.000000000000000000000000000000,701778153.299047566717490553855895996094
45,-5702078783312225.062988281250000000000000000000,-1009283923246008.880187988281250000000000000000,-3648931809505238.764892578125000000000000000000,-574.877861131179213105557579410743,-349.952816529298446374118825019650,-204.443343317594769470435522862317,1573895948133671625726625841152.000000000000000000000000000000,751951399.350682753894943743944168090820
46,-5646948516057280.139160156250000000000000000000,4221704477013139.267578125000000000000000000000,1122400933726102.973083496093750000000000000000,71.045494276484696297147003463124,965.097780301896968513375441034441,-217.718326994528845616527767958814,9401718929016350446312226816.000000000000000000000000000000,86869715.234201808954821899533271789551
47,4156317787327009.248046875000000000000000000000,-1285999562144996.540649414062500000000000000000,8878867549736422.571289062500000000000000000000,-111.852562258227065647431253125887,-850.375329561381836318556537435143,553.370503623745540022760280862713,80507847790087453864286486528.000000000000000000000000000000,943304296.088946250791195780038833618164
48,9358975171935332.409179687500000000000000000000,-1664104865055309.947631835937500000000000000000,4467898827611121.140380859375000000000000000000,-672.009659096075485762433743275324,717.560744415858624889459349560639,-552.375205130198491720872056021108,457257260503921842863321645056.000000000000000000000000000000,695500479.365636417642235755920410156250
49,-1317605870507446.089599609375000000000000000000,-9147274044594569.732421875000000000000000000000,-3454602331851850.381591796875000000000000000000,900.706430951194134459925066948927,620.296510561776966385938436587821,945.284560934396908327137509786553,2618997889079243008685515997184.000000000000000000000000000000,548006023.327723518479615449905395507812
50,9923126551194944.972656250000000000000000000000,-1215986095216472.343261718750000000000000000000,-4580781528583933.007812500000000000000000000000,-665.412384807966951594249138679515,427.731976600582726094623708945619,-855.626071825049038632737818943497,1826715477112012840747361370112.000000000000000000000000000000,435679854.903422015951946377754211425781
51,-9610559088288813.591796875000000000000000000000,-143986233160946.903411865234375000000000000000,2735827836397141.500000000000000000000000000000,-478.434071955336820497484140446431,66.518508725560184804970198513274,399.062005933854517386594196182159,2798132783185893433467979431936.000000000000000000000000000000,944315963.147960922680795192718505859375
52,2552746795780755.090087890625000000000000000000,-291715589231692.105041503906250000000000000000,3741063895378036.501464843750000000000000000000,-121.817236377633887720040029023494,289.494019036461454952302574383793,227.963799305721234192412261165828,2552618839795241970396408315904.000000000000000000000000000000,271966371.856304112647194415330886840820
53,-6094230832044837.581542968750000000000000000000,-7450832367928631.626953125000000000000000000000,7614028550217946.150878906250000000000000000000,142.856488150129254083298135924451,-633.957035240430491596086426397960,-709.795774859703329340288036064521,2714908632716337721866763370496.000000000000000000000000000000,595681896.859215420205146074295043945312
54,-4589607546232499.214355468750000000000000000000,-44876439857177.705181121826171875000000000000,315115215405469.636535644531250000000000000000,-563.345676012821204137193120686788,-47.648914655307032330056049573841,-376.679749019800710840844004678729,1162951192270973334251787780096.000000000000000000000000000000,617437102.434384427149780094623565673828
55,-5375640946056808.246582031250000000000000000000,-1055390337593169.243652343750000000000000000000,7363168427940017.458007812500000000000000000000,-83.063895445196349785754730277176,154.268762530006382560632260947386,218.538288568497511679677991480730,2966931077467299015387921776640.000000000000000000000000000000,694400655.081738854933064430952072143555
56,-5156954875566880.074707031250000000000000000000,3537362315631919.472167968750000000000000000000,7179918629791470.587890625000000000000000000000,17.920391441159161969448598838994,311.608119169290399552707526709128,301.352642526938832717720018194996,1170036202134711344293706989568.000000000000000000000000000000,973218139.434640154824592173099517822266
57,9103478720012773.353515625000000000000000000000,8418700687648426.051757812500000000000000000000,6421814409842555.368652343750000000000000000000,-418.153366881710195218646575199273,-929.820447601901936829360550973433,-111.193021391630919657289577884285,2814894648332049409926397689856.000000000000000000000000000000,460357340.870478204335086047649383544922
58,-1338090614496822.342895507812500000000000000000,-1216716045342758.793823242187500000000000000000,-1692262089055532.333984375000000000000000000000,-317.194051746688462811718522971205,-666.485650687629849753257360589487,38.096386497423082528879234587293,2042893307657949595314371428352.000000000000000000000000000000,184734500.396678873890778049826622009277
59,-421850879023903.164062500000000000000000000000,-502143203901532.330230712890625000000000000000,-3774564706266791.388427734375000000000000000000,-669.766798602006268315012249559004,-315.173573050562777053684726524807,462.297060271178258006319339301626,1451564104108799974790026756096.000000000000000000000000000000,649740844.601511841872707009315490722656
60,-1159986969390826.379760742187500000000000000000,-2044878194353378.881103515625000000000000000000,4810765339905550.809570312500000000000000000000,-740.259236621619602203292487274666,-461.550920860864811817725339437857,-509.127436948515192882691593467825,417587224935958970809240780800.000000000000000000000000000000,828300595.591179599752649664878845214844
61,6473244320433142.382324218750000000000000000000,-5798330207006084.713867187500000000000000000000,-6115341261936727.640625000000000000000000000000,842.010344878806063384502067492576,-21.979408161670066902335096692411,-987.994216556212147051230232364105,925152449254889659227531378688.000000000000000000000000000000,363503186.416440645611146464943885803223
62,7941917603590678.709960937500000000000000000000,9859788772278477.000976562500000000000000000000,-4099753028726469.428222656250000000000000000000,-940.383026560265440296770833583651,584.449694427053894285606361336249,340.335284275461321890077215357451,1885147048804210458073933807616.000000000000000000000000000000,827342687.952008616528473794460296630859
63,-8629743743957704.294921875000000000000000000000,-3961693218433375.945312500000000000000000000000,9502044234520701.553710937500000000000000000000,-960.452719268688481946139035017040,-597.098200782050711588055946776876,-811.609699540434442188718833222083,2099874990056654068777966632960.000000000000000000000000000000,806438835.407328500761650502681732177734
64,-9159623627336080.947265625000000000000000000000,-5381130446045999.741699218750000000000000000000,-4679552299037734.365722656250000000000000000000,208.475774702446512293141367422322,-525.392195696324778741992389541338,-949.025268759552874553442336491571,1116013576051398780756426752000.000000000000000000000000000000,215833049.183036558955791406333446502686
65,8748658347977913.000000000000000000000000000000,8172250791351504.710937500000000000000000000000,-9533710527441087.472656250000000000000000000000,419.254074304715099508200637501432,275.553965150380878956770658305686,491.944235614874124273843136734286,2983727888315488826983664582656.000000000000000000000000000000,678956991.271598423423711210489273071289
66,-9594666121744787.933593750000000000000000000000,-8114940079995585.511230468750000000000000000000,9589442699115264.527343750000000000000000000000,-312.995769287405622760545043092861,-144.248580027260584202064563896784,-663.958947107282583921517016278813,2790737229678973853724886171648.000000000000000000000000000000,335150110.554235518939094617962837219238
67,223717690571641.422424316406250000000000000000,-2729059999780220.964355468750000000000000000000,7580654049097080.155761718750000000000000000000,50.041479886023851983423149647479,-458.471375423577617469472755828974,-777.399913963222110591111402300157,1170617459639429948653231407104.000000000000000000000000000000,928868798.118129693844821304082870483398
68,2031320284425171.658813476562500000000000000000,4606549407739838.330078125000000000000000000000,843281699333815.345214843750000000000000000000,-607.495200587057793517598014432224,264.525911658830265693609362642746,-390.769189267765805206877871569304,2978429402942417748159453200384.000000000000000000000000000000,232438375.415543528259149752557277679443
69,-9646558984838788.106445312500000000000000000000,-7420172304442615.950195312500000000000000000000,-1114202007057181.502624511718750000000000000000,-348.232972469831315837085483622104,665.591725609216904313569784790161,34.217110228083403418442021148849,2134954919513761562347117215744.000000000000000000000000000000,704227853.856997977709397673606872558594
70,-7040976247701061.687988281250000000000000000000,-8318484300598932.303710937500000000000000000000,-3635458812143795.590576171875000000000000000000,248.994725960032918909980992339115,162.937934310059451298302590771527,721.861799687093547150951167168387,455100420647520231862812278784.000000000000000000000000000000,65135611.636278091682470403611660003662
71,-7322312252255662.771484375000000000000000000000,3235449735837806.225097656250000000000000000000,691615567001403.763488769531250000000000000000,-557.328836218535875801638468374222,-407.183492959005319838938774523740,-234.054372126383674307392723790144,546782580078949722676216725504.000000000000000000000000000000,372318150.962186723656486719846725463867
72,9844932206601375.055664062500000000000000000000,9612145321866875.599609375000000000000000000000,-363690961928008.336822509765625000000000000000,-125.554590748503629667187642127146,486.790863281806592238742936729068,-112.823441624374681685472054937236,2576564284518705719146497179648.000000000000000000000000000000,461813898.446569453983101993799209594727
